"paragraph","message","polarity_class","polarity_score","emotion"
"ভালো কাজ","","weaklyPositive",0.5999161958694459,"{""neutral"":0.0007726214244030416,""happy"":0.9987272620201111,""anger/disgust"":0.0008221477037295699,""sadness"":0.0006668249261565506,""surprise"":0.0010027297539636493,""fear"":0.00006798988761147484}"
"ভালো কাজ। তবে সেগুলো ঠিক ভাবে সঠিক লোকের কাছে পৌছালেই হয়।হয়তো দেখবো নেতা মন্ত্রী এমপি চেলাচামুণ্ডাদের ভাগ ই কম পড়ে গেছে।যাতাকের টাকা পর্যন্ত ভাগাভাগি করে খেয়ে ফেলে।যা আছে আত্নীয় সজনের মাঝে ভাগ বাটোয়ারা হবে, বাকিগুলো বেচে দিবে🤣🤣🤣","","weaklyNegative",-0.5998977899551392,"{""neutral"":0.036563772708177567,""happy"":0.10458270460367203,""anger/disgust"":0.8108228445053101,""sadness"":0.33009201288223267,""surprise"":0.05870949476957321,""fear"":0.028793079778552055}"
"ভালো কাজকে ভালো বলতে শিখি৷ ❤️জয় বাংলা","","weaklyPositive",0.5729796648025514,"{""neutral"":0.0031426509376615286,""happy"":0.9964197874069214,""anger/disgust"":0.0012998544843867421,""sadness"":0.0016128416173160076,""surprise"":0.0011165288742631674,""fear"":0.00024486141046509147}"
"ভুয়া নিউজ,সেদিন বিটিভির সরকারি বিজ্ঞাপনে দেখলাম কোন গরিব নাই, সবার ঘর আছে।","","stronglyNegative",-0.999638843536377,"{""neutral"":0.005616546608507633,""happy"":0.0021694430615752935,""anger/disgust"":0.9843823313713074,""sadness"":0.005413940642029047,""surprise"":0.031512606889009476,""fear"":0.0003188228001818061}"
"মঙ্গলবারের আগে যেন ঝড় না হয়","","weaklyNegative",-0.48864257335662836,"{""neutral"":0.9932070374488831,""happy"":0.00023479059746023268,""anger/disgust"":0.0002535462554078549,""sadness"":0.001229467918165028,""surprise"":0.0008526913006789982,""fear"":0.011294829659163952}"
"মডেল মসজিদ আর ইসলামী সাংস্কৃতিক কেন্দ্রের জন্য বরাদ্দ সবনপাকা এনে গৃহহীনদের ঘর দেয়া হোক। প্রধানমন্ত্রীর কালজয়ী সিদ্ধান্তকে সাধুবাদ জানাই 💞🤲🇧🇩","","stronglyPositive",0.9996509790420534,"{""neutral"":0.10774337500333786,""happy"":0.8931933045387268,""anger/disgust"":0.03162499517202377,""sadness"":0.01944904774427414,""surprise"":0.015955910086631775,""fear"":0.004925463814288378}"
"মনে হয় তিনি নিজের সম্পদ বিক্রি করে ঘরগুলো দিচ্ছেন। আরে উপহার তাকেই বলে যাহা নিজের সম্পদ থেকে কাউকে দেওয়া হয়। এইসব ফালতু শিরোনাম বাদ দেন।","","weaklyNegative",-0.5881348371505737,"{""neutral"":0.0015195169253274798,""happy"":0.002250867197290063,""anger/disgust"":0.9918534159660339,""sadness"":0.012103395536541939,""surprise"":0.023256538435816765,""fear"":0.0005048352177254856}"
"মহিলাটিকে প্রথম আলোর সম্পাদকের ঘরে আশ্রয় দেয়ার অনুরোধ করছি।","","weaklyPositive",0.5999406337738038,"{""neutral"":0.6293656826019287,""happy"":0.21075385808944702,""anger/disgust"":0.025885580107569695,""sadness"":0.11774558573961258,""surprise"":0.03703071549534798,""fear"":0.03821209818124771}"
"মাতুমি থানায যাও তোমার সম্যসায় কথা বলো সমাধান হবে ।","","weaklyPositive",0.5999767303466798,"{""neutral"":0.17845502495765686,""happy"":0.12168319523334503,""anger/disgust"":0.5880115628242493,""sadness"":0.14423348009586334,""surprise"":0.02518306113779545,""fear"":0.02174648828804493}"
"মাথা পিছু আয় 2591 ডলার তারপরও এদের ঘর হয় না। এটাই বাংলাদেশ","","stronglyNegative",-0.9979969263076782,"{""neutral"":0.005387443583458662,""happy"":0.001588802202604711,""anger/disgust"":0.6640569567680359,""sadness"":0.6476774215698242,""surprise"":0.02053033374249935,""fear"":0.014274591580033302}"
"মাথার উপরে ভেঙে পড়বেনাতো আবার?","","weaklyNegative",-0.5825531721115111,"{""neutral"":0.0077757928520441055,""happy"":0.003183073829859495,""anger/disgust"":0.014166458509862423,""sadness"":0.13374491035938263,""surprise"":0.010858257301151752,""fear"":0.9673078656196594}"
"মাননীয় প্রধানমন্ত্রী আপনার সদয় অবগতির জন্য জানানো যাইতেছে যে, আমার পরিচিত একজন প্রতিবন্ধী আছে যার কোন ঘর ও বাড়ি নাই,অন্যের বাড়িতে থাকে, মানুষের সাহায্যে চলে, তার ছোট ছোট দুইটি বাচ্চা আছে, যে নাকি অনেক অসহায় 😭","","stronglyNegative",-0.9902455568313598,"{""neutral"":0.0016486383974552155,""happy"":0.0009491507080383599,""anger/disgust"":0.0054632266983389854,""sadness"":0.9948154091835022,""surprise"":0.0033238413743674755,""fear"":0.029265331104397774}"
"মাননীয় প্রধানমন্ত্রী আমার বয়স ২৭ বছর।আমি আজ পর্যন্ত জাতীয় নির্বাচনে ভোট দিতে পারিনি। দয়া করে এবার আমাকে ভোট দেওয়ার সুযোগ দিবেন।","","weaklyPositive",0.5667856216430665,"{""neutral"":0.06320425868034363,""happy"":0.019096286967396736,""anger/disgust"":0.00389988929964602,""sadness"":0.9518181085586548,""surprise"":0.004195692483335733,""fear"":0.04067537561058998}"
"মাননীয় প্রধানমন্ত্রী শেখ হাসিনা জাতিসংঘের পরিবেশ বিষয়ক পুরস্কার চ্যাম্পিয়ন অব দ্য আর্থ পুরস্কারে ভূষিত হন। এটা দেশের মানুষের জন্য সত্যি গর্বের।","","stronglyPositive",0.9998061656951905,"{""neutral"":0.0004188719321973622,""happy"":0.99941086769104,""anger/disgust"":0.0005669405218213797,""sadness"":0.0010324689792469144,""surprise"":0.011672666296362877,""fear"":0.00016927301476243883}"
"মাননীয় প্রধানমন্ত্রী শেখ হাসিনার সরকারের আমলেই স্বাস্থ্যব্যবস্থাকে গতিশীল করার লক্ষ্যে স্বাস্থ্য ও পরিবারকল্যাণ মন্ত্রণালয়ে স্বাস্থ্যসেবা বিভাগ এবং স্বাস্থ্য শিক্ষা ও পরিবারকল্যাণ বিভাগ নামে দুটি নতুন বিভাগ সৃষ্টি করা হয়েছে।","","stronglyPositive",0.9991643667221071,"{""neutral"":0.030964430421590805,""happy"":0.9725411534309387,""anger/disgust"":0.0004909970448352396,""sadness"":0.00023691158276051283,""surprise"":0.0027496935799717903,""fear"":0.00008808106940705329}"
"মাননীয় প্রধানমন্ত্রীর উপহারের ঘর গুলা কই?","","neutral",-0.1999729633331299,"{""neutral"":0.8208414316177368,""happy"":0.021409055218100548,""anger/disgust"":0.19846250116825104,""sadness"":0.018545109778642654,""surprise"":0.03993207588791847,""fear"":0.003969124052673578}"
"মাননীয় প্রধানমন্ত্রীর বানানো ""তথ্য আপা"" প্রকল্পটিও নারীর প্রতি সহিংসতা রোধে কার্যকর ভূমিকা রাখছে।","","stronglyPositive",0.9977559804916383,"{""neutral"":0.0007437574095092714,""happy"":0.9991775155067444,""anger/disgust"":0.0003742100961972028,""sadness"":0.0005273778806440532,""surprise"":0.003920400515198708,""fear"":0.00009577773016644642}"
"মাননীয়া প্রধানমন্ত্রী, আপনি যাদের দিয়ে ঘর তৈরী করাচ্ছেন মানসম্মত হচ্ছে কি !!!","","neutral",-0.18946551084518434,"{""neutral"":0.3354128301143646,""happy"":0.00476153613999486,""anger/disgust"":0.36834537982940674,""sadness"":0.2580493986606598,""surprise"":0.05088130757212639,""fear"":0.06519140303134918}"
"মানবতার মা দেশরত্ন শেখ হাসিনার হাতে থাকলে দেশ পথ হারাবে না বাংলাদেশ।","","stronglyPositive",0.9999488830566408,"{""neutral"":0.20624198019504547,""happy"":0.8271167278289795,""anger/disgust"":0.02889811247587204,""sadness"":0.009115458466112614,""surprise"":0.009374111890792847,""fear"":0.0025127073749899864}"
"মানুষ খাইয়া বাচতে পারে না আসছে ঘর নিয়া","","stronglyNegative",-0.9996460199356079,"{""neutral"":0.0010130126029253006,""happy"":0.0003449876676313579,""anger/disgust"":0.07677720487117767,""sadness"":0.9779453873634338,""surprise"":0.0022903343196958303,""fear"":0.008199387229979038}"
"মানুষকে ঘর দেন সরকারী অর্থ থেকে। আর দালালচক্র এই ঘর টাকার বিনিময়ে যাদের প্রকৃত পক্ষে ঘর- বাড়ী আছে তাদের কাছে বিক্রি করে।আর এ আশ্রয়ন প্রকল্পগুলোতে সভাপতি- সেক্রেটারি নামদারী কিছু জানোয়ার আছে তারা অসহায় মানুষের দূর্বলতার সুযোগ কাজে লাগিয়ে বিভিন্ন অজুহাতে অসহায় মানুষের টাকা মেরে দেয়। এসব জানোয়ারগুলোকে আইনের আওতায় এনে শাস্তির ব্যবস্থা করলে তাহলে এদের অবস্থা দেখে বাকী জানোয়ার গুলো ভালো হয়ে যাবে। আর সেদিনই প্রকৃত ভিটাহীন মানুষ আপনার উপহার পাবে।","","weaklyNegative",-0.5971904754638672,"{""neutral"":0.00391093734651804,""happy"":0.04398386925458908,""anger/disgust"":0.9376559853553772,""sadness"":0.28140515089035034,""surprise"":0.01454474963247776,""fear"":0.018899137154221535}"
"মাফিয়া","","stronglyNegative",-0.8524906396865845,"{""neutral"":0.1226370707154274,""happy"":0.014821743592619896,""anger/disgust"":0.8004503846168518,""sadness"":0.04274282231926918,""surprise"":0.019646920263767242,""fear"":0.014579564332962036}"
"যার এলাকায় এই মহিলা বাস করে তার এলাকার সরকারী বেসরকারী পাতি নেতারা সবাই চুপ চাপ ঘুমাচ্ছে নাকি। দেখতে পাইনি। ভোট আসলে তো ঠিকই খুঁজে বের করবে।","","weaklyNegative",-0.5991069316864013,"{""neutral"":0.0022500043269246817,""happy"":0.0026135435327887535,""anger/disgust"":0.9736011624336243,""sadness"":0.0800483375787735,""surprise"":0.008962279185652733,""fear"":0.007359455339610577}"
"যার লবিং ভাল, তেল দিতে পারে সেই পায় ঘর","","weaklyPositive",0.49513735771179207,"{""neutral"":0.053020160645246506,""happy"":0.021161958575248718,""anger/disgust"":0.8234617114067078,""sadness"":0.03355422243475914,""surprise"":0.025843268260359764,""fear"":0.0011296377051621675}"
"যারা হা হা দেয় তারা অনেক কিছুই সাথে নিয়ে যাবে,জান্নাতের কনফার্ম যাত্রী ।।।","","stronglyPositive",0.9988702297210694,"{""neutral"":0.06546300649642944,""happy"":0.9309569001197815,""anger/disgust"":0.00958212185651064,""sadness"":0.009582850150763988,""surprise"":0.05342124402523041,""fear"":0.0045887925662100315}"
"যুদ্ধবিধ্বস্ত একটি দেশ থেকে জাতির পিতার স্বপ্নের সোনার বাংলা প্রতিষ্ঠা হতে যাচ্ছে, যা মোটেও সহজসাধ্য কাজ নয়। এটি একমাত্র প্রধানমন্ত্রী শেখ হাসিনার গতিশীল নেতৃত্বে সম্ভব হয়েছে।","","stronglyPositive",0.9999033689498902,"{""neutral"":0.005659803748130798,""happy"":0.9932448267936707,""anger/disgust"":0.005047988146543503,""sadness"":0.008293692022562027,""surprise"":0.13165336847305298,""fear"":0.001703255926258862}"
"যে ঘর ২ দিন পর ভেঙ্গে যায় ঐটা দেওয়াও যা ,না দেওয়া তা-একই,, মাঝখানে কতগুলো নেতার পকেট ভারি হয়","","stronglyNegative",-0.9997453927993775,"{""neutral"":0.005432062316685915,""happy"":0.004138560499995947,""anger/disgust"":0.9422173500061035,""sadness"":0.2037120759487152,""surprise"":0.007457582745701075,""fear"":0.0063483864068984985}"
"যে ঘর হবে এক একটা মৃত্যু কূপ","","stronglyNegative",-0.9998974561691284,"{""neutral"":0.007149240467697382,""happy"":0.0024644779041409492,""anger/disgust"":0.011901534162461758,""sadness"":0.5396068096160889,""surprise"":0.018289372324943542,""fear"":0.914212167263031}"
"রহিমা বেগম তো আপনারে ঘরের বদলে কাঁথা দিয়েছে!!","","weaklyNegative",-0.5489103078842164,"{""neutral"":0.24363891780376434,""happy"":0.014776401221752167,""anger/disgust"":0.2718667685985565,""sadness"":0.08005162328481674,""surprise"":0.5589624643325806,""fear"":0.012809728272259235}"
"রাষ্ট্র নামের দানবীয় ঘোড়া টার পিঠে যখন ইবলীশ শয়তানের খাস কোন মানুষ শয়তান সাওয়ার থাকে তখন দুর্বলকে পদদলিত করে ঐ মানুষ শয়তান নিজের শক্তি সামর্থ্য আরও শত শত গুণ বাড়িয়ে তোলে ।","","stronglyNegative",-0.9999240636825562,"{""neutral"":0.00968476664274931,""happy"":0.004698929842561483,""anger/disgust"":0.8938867449760437,""sadness"":0.08044624328613281,""surprise"":0.08133452385663986,""fear"":0.11729905009269714}"
"রাষ্ট্রের টাকা তার জনগনের কাজে ব্যয় হচ্ছে, এটা উপহার হয় কেমনে?","","stronglyNegative",-0.9938141107559204,"{""neutral"":0.007088244892656803,""happy"":0.000406931183533743,""anger/disgust"":0.7579609155654907,""sadness"":0.016011182218790054,""surprise"":0.849785327911377,""fear"":0.0023880533408373594}"
"রাষ্ট্রের টাকায় অসহায় নাগরিকদেরকে সুযোগ-সুবিধা করে দেবে এটা সরকারের দায়িত্ব কিন্তু এটাকে হাসিনার উপহার হিসেবে কেন বলা হচ্ছে ?","","weaklyNegative",-0.5852152109146118,"{""neutral"":0.01347255241125822,""happy"":0.00417628837749362,""anger/disgust"":0.9502624273300171,""sadness"":0.10064932703971863,""surprise"":0.029863689094781876,""fear"":0.008794953115284443}"
"রেলওয়ের উন্নয়নে ৩০ বছর মেয়াদী (২০১৬-২০৪৫) মাস্টার প্ল্যান করেছে প্রধানমন্ত্রী শেখ হাসিনা। অসংখ্য ধন্যবাদ আপনাকে।","","stronglyPositive",0.9872616291046143,"{""neutral"":0.001916559529490769,""happy"":0.9981874823570251,""anger/disgust"":0.0009981299517676234,""sadness"":0.000867307186126709,""surprise"":0.0021146435756236315,""fear"":0.00016866625810507685}"
"রেলপথ বিভাগকে পুনর্গঠন করে সেবা প্রদানের নানাবিধ কার্যক্রম গ্রহণ করা হয়েছে, যা যোগাযোগ ব্যবস্থাকে অন্য উচ্চতায় নিয়ে যাচ্ছে। সত্যি শেখ হাসিনার কোনো তুলনা হয় না।","","stronglyPositive",0.999867343902588,"{""neutral"":0.0003612909640651196,""happy"":0.9995377063751221,""anger/disgust"":0.0006961032631807029,""sadness"":0.0007808878435753286,""surprise"":0.003247962100431323,""fear"":0.00007557649223599583}"
"রোহিঙ্গাদের আশ্রয় দিয়ে মানবতার এক উজ্জ্বল দৃষ্টান্ত স্থাপন করেছেন মাননীয় প্রধানমন্ত্রী শেখ হাসিনা।","","stronglyPositive",0.9999663829803468,"{""neutral"":0.0006077928701415658,""happy"":0.9988238215446472,""anger/disgust"":0.0007697722176089883,""sadness"":0.0003832587390206754,""surprise"":0.004310353193432093,""fear"":0.00008226564386859536}"
"শুধু ঘর দিলে হবে না যাদের মাধ্যমে ঘর বন্টন করতেছেন তারা সঠিক জায়গায় বন্টন করতেছে কিনা তার খোজ রাখতে হবে।এবং তাতে থাকার মতো উপযোগী করে বানিয়ে দিচ্ছে কিনা সেটাও জানতে হবে। না হলে কিছু দিন আগের মতো ঘরের সিমেন্ট বালি খুলে খুলে পরবে।🙂🙂","","neutral",-0.19798617362976076,"{""neutral"":0.6486417055130005,""happy"":0.025836961343884468,""anger/disgust"":0.17907725274562836,""sadness"":0.08848413825035095,""surprise"":0.024126067757606506,""fear"":0.12141028791666031}"
"শেখ হাসিনা ক্ষমতায় আসার পর দেশের রেল যোগাযোগ ব্যবস্থার ব্যাপক উন্নয়ন সাধিত হয়েছে।","","stronglyPositive",0.9999563694000245,"{""neutral"":0.0002380405057920143,""happy"":0.9996042847633362,""anger/disgust"":0.00036736251786351204,""sadness"":0.0004262617148924619,""surprise"":0.00044068964780308306,""fear"":0.000022272675778367557}"
"শেখ হাসিনা জনগণের উন্নয়নে কাজ করছে।","","stronglyPositive",0.9997859716415407,"{""neutral"":0.006067886482924223,""happy"":0.995011568069458,""anger/disgust"":0.0023527236189693213,""sadness"":0.0015299597289413214,""surprise"":0.0007028469117358327,""fear"":0.00011753280705306679}"
"শেখ হাসিনা সরকার উন্নয়নের ধারাবাহিকতা ধরে রেখেছে।","","stronglyPositive",0.9993891000747681,"{""neutral"":0.0004111674497835338,""happy"":0.9993647933006287,""anger/disgust"":0.0004709862114395946,""sadness"":0.00036225735675543547,""surprise"":0.000485564349219203,""fear"":0.00002424223566777073}"
"শেখ হাসিনা সরকার উন্নয়নের ধারাবাহিকতা ধরে রেখেছে।","","stronglyPositive",0.9993891000747681,"{""neutral"":0.0004111674497835338,""happy"":0.9993647933006287,""anger/disgust"":0.0004709862114395946,""sadness"":0.00036225735675543547,""surprise"":0.000485564349219203,""fear"":0.00002424223566777073}"
